"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","1","1","false","IFIT3","150.0","0","0","false","0","IFIT3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IFI6","150.0","0","0","false","0","IFI6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF5","150.0","0","0","false","0","IRF5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IFIT2","150.0","0","0","false","0","IFIT2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IFIT1","150.0","0","0","false","0","IFIT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MX1","150.0","0","0","false","0","MX1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","OASL","150.0","0","0","false","0","OASL","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF7","150.0","0","0","false","0","IRF7","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ISG15","150.0","0","0","false","0","ISG15","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STAT2","150.0","0","0","false","0","STAT2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF2","150.0","0","0","false","0","IRF2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF4","150.0","0","0","false","0","IRF4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF8","150.0","0","0","false","0","IRF8","0"
"0.0","0.0","0.0","1.0","0","2","2","false","NFATC3","136.0","0","0","false","0","NFATC3","0"
"0.0","0.0","0.0","1.0","0","2","2","false","NFATC2","136.0","0","0","false","0","NFATC2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CEBPA","122.0","0","0","false","0","CEBPA","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GATA2","122.0","0","0","false","0","GATA2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","NOTCH1","86.5","0","0","false","0","NOTCH1","0"
